codgeo,libgeo,dclt,l_dclt,nbflux_c16_actocc15p
"38012",Aoste,"38043",Bilieu,"5.0897578936"
"38012",Aoste,"38053",Bourgoin-Jallieu,"20.555575019"
"38012",Aoste,"38080",Charancieu,"15.438159281"
"38012",Aoste,"38104",Chimilin,"25.786715192"
"38012",Aoste,"38111",Claix,"5.1741230067"
"38012",Aoste,"38138",Crémieu,"5.1458470592"
"38012",Aoste,"38151",Échirolles,"5.1177256363"
"38012",Aoste,"38158",Eybens,"5.0897578936"
"38012",Aoste,"38183",Granieu,"5.2025543278"
"38012",Aoste,"38188",Herbeys,"5.1177256363"
"38012",Aoste,"38193",L'Isle-d'Abeau,"5.1741230067"
"38012",Aoste,"38229",Meylan,"5.1177256363"
"38012",Aoste,"38239",Moirans,"5.0897578936"
"38012",Aoste,"38247",Montalieu-Vercieu,"5.1741230067"
"38012",Aoste,"38261",Morestel,"30.819302239"
"38012",Aoste,"38269",La Mure,"5.0897578936"
"38012",Aoste,"38276",Nivolas-Vermelle,"5.1741230067"
"38012",Aoste,"38292",Villages du Lac de Paladru,"10.291694118"
"38012",Aoste,"38296",Le Passage,"5.1741230067"
"38012",Aoste,"38315",Le Pont-de-Beauvoisin,"30.931788775"
"38012",Aoste,"38317",Le Pont-de-Claix,"5.1741230067"
"38012",Aoste,"38341",Rochetoirin,"5.1741230067"
"38012",Aoste,"38343",Romagnieu,"19.582494772"
"38012",Aoste,"38357",Saint-André-le-Gaz,"5.2025543278"
"38012",Aoste,"38377",Saint-Clair-de-la-Tour,"25.955908997"
"38012",Aoste,"38384",Saint-Étienne-de-Saint-Geoirs,"5.0897578936"
"38012",Aoste,"38401",Saint-Jean-de-Soudain,"29.863621758"
"38012",Aoste,"38449",Saint-Quentin-Fallavier,"5.0342800936"
"38012",Aoste,"38475",Satolas-et-Bonce,"5.1458470592"
"38012",Aoste,"38486",Seyssins,"5.1177256363"
"38012",Aoste,"38509",La Tour-du-Pin,"40.109485639"
"38012",Aoste,"38516",La Tronche,"5.1458470592"
"38012",Aoste,"38543",Vézeronce-Curtin,"5.1458470592"
"38012",Aoste,"38553",Villefontaine,"5.1741230067"
"38012",Aoste,"38563",Voiron,"5.1177256363"
"38012",Aoste,"38565",Voreppe,"5.1458470592"
"38012",Aoste,"44003",Ancenis-Saint-Géréon,"10.348246013"
"38012",Aoste,"67180",Haguenau,"5.1458470592"
"38012",Aoste,"69027",Brignais,"5.2025543278"
"38012",Aoste,"69029",Bron,"5.2025543278"
"38012",Aoste,"69043",Chaponost,"14.510444849"
"38012",Aoste,"69127",Marcy-l'Étoile,"5.1177256363"
"38012",Aoste,"69266",Villeurbanne,"10.236065998"
"38012",Aoste,"69290",Saint-Priest,"15.437695702"
"38012",Aoste,"69299",Colombier-Saugnieu,"5.1741230067"
"38012",Aoste,"69386",Lyon 6e Arrondissement,"5.1177256363"
"38012",Aoste,"69389",Lyon 9e Arrondissement,"5.1177256363"
"38012",Aoste,"73008",Aix-les-Bains,"10.263572695"
"38012",Aoste,"73029",Barberaz,"10.319970066"
"38012",Aoste,"73030",Barby,"5.1458470592"
"38012",Aoste,"73039",Belmont-Tramonet,"25.758283871"
"38012",Aoste,"73051",Le Bourget-du-Lac,"5.1458470592"
"38012",Aoste,"73058",La Bridoire,"5.1458470592"
"38012",Aoste,"73065",Chambéry,"35.908443723"
"38012",Aoste,"73087",Cognin,"5.1741230067"
"38012",Aoste,"73171",Montmélian,"5.1177256363"
"38012",Aoste,"73179",La Motte-Servolex,"15.381452012"
"38012",Aoste,"73184",Nances,"5.1741230067"
"38012",Aoste,"73204",Le Pont-de-Beauvoisin,"20.668525977"
"38012",Aoste,"73213",La Ravoire,"5.0897578936"
"38012",Aoste,"73236",Saint-Genix-les-Villages,"51.376419984"
"38012",Aoste,"73240",Sainte-Hélène-du-Lac,"5.2025543278"
"38012",Aoste,"73329",Voglans,"10.291848643"
"38012",Aoste,"74012",Annemasse,"5.1458470592"
"38012",Aoste,"74225",Rumilly,"10.319970066"
"38012",Aoste,"74305",Ville-la-Grand,"5.0897578936"
"38012",Aoste,"84126",Séguret,"5.1741230067"
"38012",Aoste,"93031",Épinay-sur-Seine,"5.1458470592"
"38013",Apprieu,"01043",Beynost,"5.1786877423"
"38013",Apprieu,"01148",Dortan,"5.0260985135"
"38013",Apprieu,"01255",Montagnieu,"5.0260985135"
"38013",Apprieu,"26362",Valence,"5.1018226903"
"38013",Apprieu,"38001",Les Abrets en Dauphiné,"15.230884769"
"38013",Apprieu,"38012",Aoste,"5.0260985135"
"38013",Apprieu,"38013",Apprieu,"310.36826835"
"38013",Apprieu,"38030",Beaucroissant,"10.052197027"
"38013",Apprieu,"38039",Bernin,"5.0260985135"
"38013",Apprieu,"38053",Bourgoin-Jallieu,"25.210712762"
"38013",Apprieu,"38058",Brézins,"20.410696453"
"38013",Apprieu,"38061",La Buisse,"10.280510433"
"38013",Apprieu,"38063",Burcin,"5.1018226903"
"38013",Apprieu,"38065",Châbons,"20.409572512"
"38013",Apprieu,"38082",Charavines,"25.665142494"
"38013",Apprieu,"38084",Charnècles,"5.1786877423"
"38013",Apprieu,"38105",Chirens,"10.282809372"
"38013",Apprieu,"38118",Colombe,"60.923522143"
"38013",Apprieu,"38130",La Côte-Saint-André,"15.459198175"
"38013",Apprieu,"38133",Coublevie,"5.1018226903"
"38013",Apprieu,"38140",Crolles,"10.127921204"
"38013",Apprieu,"38151",Échirolles,"10.052197027"
"38013",Apprieu,"38158",Eybens,"15.308873763"
"38013",Apprieu,"38169",Fontaine,"5.1786877423"
"38013",Apprieu,"38170",Fontanil-Cornillon,"9.1832808425"
"38013",Apprieu,"38174",La Frette,"5.2567108581"
"38013",Apprieu,"38182",Le Grand-Lemps,"25.587119379"
"38013",Apprieu,"38185",Grenoble,"203.16365259"
"38013",Apprieu,"38194",Izeaux,"9.9775967917"
"38013",Apprieu,"38212",Livet-et-Gavet,"4.9514982783"
"38013",Apprieu,"38222",Massieu,"5.0260985135"
"38013",Apprieu,"38229",Meylan,"30.383763611"
"38013",Apprieu,"38239",Moirans,"40.441648336"
"38013",Apprieu,"38249",Montbonnot-Saint-Martin,"15.305468071"
"38013",Apprieu,"38270",La Murette,"10.280510433"
"38013",Apprieu,"38292",Villages du Lac de Paladru,"10.203645381"
"38013",Apprieu,"38332",Renage,"25.510254327"
"38013",Apprieu,"38337",Rives,"111.64111716"
"38013",Apprieu,"38368",Saint-Blaise-du-Buis,"19.590000748"
"38013",Apprieu,"38382",Saint-Égrève,"30.688942069"
"38013",Apprieu,"38384",Saint-Étienne-de-Saint-Geoirs,"30.770404999"
"38013",Apprieu,"38397",Saint-Ismier,"5.0260985135"
"38013",Apprieu,"38400",Saint-Jean-de-Moirans,"5.0260985135"
"38013",Apprieu,"38412",Saint-Laurent-du-Pont,"10.4353986"
"38013",Apprieu,"38421",Saint-Martin-d'Hères,"10.204786256"
"38013",Apprieu,"38423",Saint-Martin-le-Vinoux,"4.9514982783"
"38013",Apprieu,"38449",Saint-Quentin-Fallavier,"4.9514982783"
"38013",Apprieu,"38457",Saint-Siméon-de-Bressieux,"10.127921204"
"38013",Apprieu,"38474",Sassenage,"15.305468071"
"38013",Apprieu,"38486",Seyssins,"5.0260985135"
"38013",Apprieu,"38509",La Tour-du-Pin,"5.1786877423"
"38013",Apprieu,"38516",La Tronche,"5.0260985135"
"38013",Apprieu,"38517",Tullins,"15.459198175"
"38013",Apprieu,"38524",Varces-Allières-et-Risset,"5.1018226903"
"38013",Apprieu,"38540",Veurey-Voroize,"30.846129176"
"38013",Apprieu,"38560",Val-de-Virieu,"10.280510433"
"38013",Apprieu,"38563",Voiron,"193.3608532"
"38013",Apprieu,"38565",Voreppe,"46.149281119"
"38013",Apprieu,"59660",Willems,"5.1018226903"
"38013",Apprieu,"69029",Bron,"9.904103816"
"38013",Apprieu,"69266",Villeurbanne,"5.1786877423"
"38013",Apprieu,"69290",Saint-Priest,"5.0260985135"
"38013",Apprieu,"69385",Lyon 5e Arrondissement,"4.8780053025"
"38013",Apprieu,"93066",Saint-Denis,"4.9514982783"
"38015",Artas,"01142",Dagneux,"5.0249589124"
"38015",Artas,"26198",Montélimar,"5.0249589124"
"38015",Artas,"38015",Artas,"135.64801261"
"38015",Artas,"38020",Auris,"5.0249589124"
"38015",Artas,"38053",Bourgoin-Jallieu,"80.399342599"
"38015",Artas,"38064",Cessieu,"5.0249589124"
"38015",Artas,"38087",Chasse-sur-Rhône,"5.0249589124"
"38015",Artas,"38149",Domarin,"15.074876737"
"38015",Artas,"38184",Grenay,"5.0249589124"
"38015",Artas,"38185",Grenoble,"10.049917825"
"38015",Artas,"38189",Heyrieux,"30.149753475"
"38015",Artas,"38193",L'Isle-d'Abeau,"25.124794562"
"38015",Artas,"38261",Morestel,"5.0249589124"
"38015",Artas,"38316",Pont-de-Chéruy,"5.0249589124"
"38015",Artas,"38318",Pont-Évêque,"5.0249589124"
"38015",Artas,"38348",Ruy-Montceau,"15.074876737"
"38015",Artas,"38351",Saint-Agnin-sur-Bion,"5.0249589124"
"38015",Artas,"38389",Saint-Georges-d'Espéranche,"30.149753475"
"38015",Artas,"38399",Saint-Jean-de-Bournay,"65.324465862"
"38015",Artas,"38449",Saint-Quentin-Fallavier,"85.424301511"
"38015",Artas,"38464",Saint-Victor-de-Cessieu,"5.0249589124"
"38015",Artas,"38519",Valencin,"5.0249589124"
"38015",Artas,"38537",La Verpillière,"5.0249589124"
"38015",Artas,"38544",Vienne,"30.149753475"
"38015",Artas,"38553",Villefontaine,"40.199671299"
"38015",Artas,"38557",Villette-d'Anthon,"5.0249589124"
"38015",Artas,"38565",Voreppe,"5.0249589124"
"38015",Artas,"69029",Bron,"5.0249589124"
"38015",Artas,"69033",Cailloux-sur-Fontaines,"5.0249589124"
"38015",Artas,"69034",Caluire-et-Cuire,"5.0249589124"
"38015",Artas,"69149",Oullins,"5.0249589124"
"38015",Artas,"69199",Saint-Fons,"10.049917825"
"38015",Artas,"69259",Vénissieux,"20.09983565"
"38015",Artas,"69260",Vernaison,"5.0249589124"
"38015",Artas,"69266",Villeurbanne,"10.049917825"
"38015",Artas,"69270",Chaponnay,"15.074876737"
"38015",Artas,"69271",Chassieu,"10.049917825"
"38015",Artas,"69273",Corbas,"5.0249589124"
"38015",Artas,"69277",Genas,"10.049917825"
"38015",Artas,"69278",Genay,"5.0249589124"
"38015",Artas,"69283",Mions,"15.074876737"
"38015",Artas,"69289",Saint-Pierre-de-Chandieu,"5.0249589124"
"38015",Artas,"69290",Saint-Priest,"20.09983565"
"38015",Artas,"69299",Colombier-Saugnieu,"15.074876737"
"38015",Artas,"69383",Lyon 3e Arrondissement,"25.124794562"
"38015",Artas,"69385",Lyon 5e Arrondissement,"10.049917825"
"38015",Artas,"69387",Lyon 7e Arrondissement,"15.074876737"
"38015",Artas,"69388",Lyon 8e Arrondissement,"5.0249589124"
"38015",Artas,"73065",Chambéry,"5.0249589124"
"38015",Artas,"74012",Annemasse,"5.0249589124"
"38015",Artas,"87085",Limoges,"5.0249589124"
"38015",Artas,"93029",Drancy,"5.0249589124"
"38017",Assieu,"01265",Montréal-la-Cluse,"5.2416038552"
"38017",Assieu,"07228",Saint-Désirat,"5.206266338"
"38017",Assieu,"26325",Saint-Rambert-d'Albon,"10.377433395"
"38017",Assieu,"26333",Saint-Vallier,"5.2416038552"
"38017",Assieu,"37119",L'Île-Bouchard,"5.1711670571"
"38017",Assieu,"38009",Anjou,"5.2416038552"
"38017",Assieu,"38017",Assieu,"88.736430771"
"38017",Assieu,"38034",Beaurepaire,"10.412770912"
"38017",Assieu,"38053",Bourgoin-Jallieu,"5.206266338"
"38017",Assieu,"38072",Chanas,"10.448049476"
"38017",Assieu,"38087",Chasse-sur-Rhône,"20.948716782"
"38017",Assieu,"38131",Les Côtes-d'Arey,"10.430171554"
"38017",Assieu,"38199",Jardin,"10.412532676"
"38017",Assieu,"38298",Le Péage-de-Roussillon,"26.101946964"
"38017",Assieu,"38318",Pont-Évêque,"15.671894729"
"38017",Assieu,"38336",Reventin-Vaugris,"15.742570168"
"38017",Assieu,"38340",Les Roches-de-Condrieu,"5.2239052162"
"38017",Assieu,"38344",Roussillon,"36.514658518"
"38017",Assieu,"38378",Saint-Clair-du-Rhône,"15.636557212"
"38017",Assieu,"38425",Saint-Maurice-l'Exil,"25.978593732"
"38017",Assieu,"38452",Saint-Romain-de-Surieu,"5.2416038552"
"38017",Assieu,"38468",Salaise-sur-Sanne,"15.636557212"
"38017",Assieu,"38485",Seyssinet-Pariset,"5.206266338"
"38017",Assieu,"38536",Vernioz,"5.1886870186"
"38017",Assieu,"38544",Vienne,"99.025430933"
"38017",Assieu,"38558",Villette-de-Vienne,"5.206266338"
"38017",Assieu,"42056",Chavanay,"5.2416038552"
"38017",Assieu,"42168",Pélussin,"15.654136531"
"38017",Assieu,"42272",Saint-Pierre-de-Boeuf,"5.206266338"
"38017",Assieu,"69007",Ampuis,"5.206266338"
"38017",Assieu,"69029",Bron,"10.447810432"
"38017",Assieu,"69046",Charly,"5.206266338"
"38017",Assieu,"69072",Dardilly,"5.2416038552"
"38017",Assieu,"69100",Irigny,"5.206266338"
"38017",Assieu,"69189",Sainte-Colombe,"10.447870193"
"38017",Assieu,"69194",Saint-Didier-au-Mont-d'Or,"5.1886870186"
"38017",Assieu,"69204",Saint-Genis-Laval,"5.2239052162"
"38017",Assieu,"69235",Saint-Romain-en-Gal,"5.206266338"
"38017",Assieu,"69256",Vaulx-en-Velin,"5.2239052162"
"38017",Assieu,"69259",Vénissieux,"5.2416038552"
"38017",Assieu,"69270",Chaponnay,"15.65407677"
"38017",Assieu,"69276",Feyzin,"5.206266338"
"38017",Assieu,"69290",Saint-Priest,"5.2416038552"
"38017",Assieu,"69291",Saint-Symphorien-d'Ozon,"5.2416038552"
"38017",Assieu,"69296",Solaize,"5.206266338"
"38017",Assieu,"69381",Lyon 1er Arrondissement,"5.2593624573"
"38017",Assieu,"69382",Lyon 2e Arrondissement,"10.447810432"
"38017",Assieu,"69383",Lyon 3e Arrondissement,"15.671775409"
"38017",Assieu,"69387",Lyon 7e Arrondissement,"10.465509071"
"38017",Assieu,"69388",Lyon 8e Arrondissement,"5.206266338"
"38017",Assieu,"69389",Lyon 9e Arrondissement,"5.2416038552"
"38017",Assieu,SUB2F,NEUCHATEL,"5.2239052162"
"38018",Auberives-en-Royans,"26034",La Baume-d'Hostun,"5.0552419796"
"38018",Auberives-en-Royans,"26057",Bourg-de-Péage,"5.3153827387"
"38018",Auberives-en-Royans,"26088",Chatuzange-le-Goubet,"5.2272147679"
"38018",Auberives-en-Royans,"26281",Romans-sur-Isère,"4.9713890476"
"38018",Auberives-en-Royans,"26307",Saint-Jean-en-Royans,"10.198603815"
"38018",Auberives-en-Royans,"26331",Saint-Thomas-en-Royans,"10.367724036"
"38018",Auberives-en-Royans,"26362",Valence,"4.9713890476"
"38018",Auberives-en-Royans,"38018",Auberives-en-Royans,"20.738348754"
"38018",Auberives-en-Royans,"38053",Bourgoin-Jallieu,"9.9427780951"
"38018",Auberives-en-Royans,"38095",Chatte,"5.0552419796"
"38018",Auberives-en-Royans,"38149",Domarin,"5.1405092677"
"38018",Auberives-en-Royans,"38185",Grenoble,"10.110483959"
"38018",Auberives-en-Royans,"38319",Pont-en-Royans,"15.336260515"
"38018",Auberives-en-Royans,"38409",Saint-Just-de-Claix,"10.110483959"
"38018",Auberives-en-Royans,"38416",Saint-Marcellin,"26.052269022"
"38018",Auberives-en-Royans,"38453",Saint-Romans,"5.2272147679"
"38018",Auberives-en-Royans,"69271",Chassieu,"5.3153827387"
"38019",Auberives-sur-Varèze,"07010",Annonay,"14.744132227"
"38019",Auberives-sur-Varèze,"07228",Saint-Désirat,"5.1719175313"
"38019",Auberives-sur-Varèze,"07324",Tournon-sur-Rhône,"4.9980238954"
"38019",Auberives-sur-Varèze,"26325",Saint-Rambert-d'Albon,"5.2611201831"
"38019",Auberives-sur-Varèze,"26333",Saint-Vallier,"4.9980238954"
"38019",Auberives-sur-Varèze,"38019",Auberives-sur-Varèze,"95.665851"
"38019",Auberives-sur-Varèze,"38087",Chasse-sur-Rhône,"15.080275107"
"38019",Auberives-sur-Varèze,"38107",Chonas-l'Amballan,"15.254168743"
"38019",Auberives-sur-Varèze,"38276",Nivolas-Vermelle,"4.9132820591"
"38019",Auberives-sur-Varèze,"38298",Le Péage-de-Roussillon,"20.250705845"
"38019",Auberives-sur-Varèze,"38318",Pont-Évêque,"10.433037714"
"38019",Auberives-sur-Varèze,"38336",Reventin-Vaugris,"20.513802133"
"38019",Auberives-sur-Varèze,"38344",Roussillon,"9.9960477908"
"38019",Auberives-sur-Varèze,"38378",Saint-Clair-du-Rhône,"5.1719175313"
"38019",Auberives-sur-Varèze,"38425",Saint-Maurice-l'Exil,"10.256144848"
"38019",Auberives-sur-Varèze,"38449",Saint-Quentin-Fallavier,"4.9980238954"
"38019",Auberives-sur-Varèze,"38468",Salaise-sur-Sanne,"25.598003806"
"38019",Auberives-sur-Varèze,"38544",Vienne,"101.17622136"
"38019",Auberives-sur-Varèze,"42218",Saint-Étienne,"4.9980238954"
"38019",Auberives-sur-Varèze,"63113",Clermont-Ferrand,"4.9980238954"
"38019",Auberives-sur-Varèze,"69007",Ampuis,"4.9132820591"
"38019",Auberives-sur-Varèze,"69027",Brignais,"9.9960477908"
"38019",Auberives-sur-Varèze,"69029",Bron,"4.9132820591"
"38019",Auberives-sur-Varèze,"69034",Caluire-et-Cuire,"5.1719175313"
"38019",Auberives-sur-Varèze,"69046",Charly,"5.0842273166"
"38019",Auberives-sur-Varèze,"69064",Condrieu,"9.9960477908"
"38019",Auberives-sur-Varèze,"69096",Grigny,"5.0842273166"
"38019",Auberives-sur-Varèze,"69100",Irigny,"5.1719175313"
"38019",Auberives-sur-Varèze,"69136",Montagny,"10.169941427"
"38019",Auberives-sur-Varèze,"69152",Pierre-Bénite,"15.343371395"
"38019",Auberives-sur-Varèze,"69199",Saint-Fons,"5.1719175313"
"38019",Auberives-sur-Varèze,"69204",Saint-Genis-Laval,"4.9132820591"
"38019",Auberives-sur-Varèze,"69235",Saint-Romain-en-Gal,"5.0842273166"
"38019",Auberives-sur-Varèze,"69244",Tassin-la-Demi-Lune,"4.9132820591"
"38019",Auberives-sur-Varèze,"69259",Vénissieux,"5.1719175313"
"38019",Auberives-sur-Varèze,"69266",Villeurbanne,"10.168454633"
"38019",Auberives-sur-Varèze,"69270",Chaponnay,"5.1719175313"
"38019",Auberives-sur-Varèze,"69273",Corbas,"9.7432590856"
"38019",Auberives-sur-Varèze,"69286",Rillieux-la-Pape,"4.9132820591"
"38019",Auberives-sur-Varèze,"69294",Sérézin-du-Rhône,"4.9980238954"
"38019",Auberives-sur-Varèze,"69297",Ternay,"10.082251212"
"38019",Auberives-sur-Varèze,"69382",Lyon 2e Arrondissement,"5.0842273166"
"38019",Auberives-sur-Varèze,"69383",Lyon 3e Arrondissement,"5.1719175313"
"38019",Auberives-sur-Varèze,"69386",Lyon 6e Arrondissement,"4.9980238954"
"38019",Auberives-sur-Varèze,"69387",Lyon 7e Arrondissement,"14.826024817"
"38019",Auberives-sur-Varèze,"69389",Lyon 9e Arrondissement,"4.8299770265"
"38020",Auris,"38020",Auris,"90.054054054"
"38020",Auris,"38191",Huez,"5.2972972973"
"38020",Auris,"38253",Les Deux Alpes,"5.2972972973"
"38020",Auris,"94021",Chevilly-Larue,"5.2972972973"
"38022",Les Avenières Veyrins-Thuellin,"01022",Artemare,"5.0421071493"
"38022",Les Avenières Veyrins-Thuellin,"01032",Béligneux,"5.0421071493"
"38022",Les Avenières Veyrins-Thuellin,"01034",Belley,"39.328435764"
"38022",Les Avenières Veyrins-Thuellin,"01058",Brégnier-Cordon,"15.126321448"
"38022",Les Avenières Veyrins-Thuellin,"01138",Culoz,"5.0421071493"
"38022",Les Avenières Veyrins-Thuellin,"01142",Dagneux,"10.084214299"
"38022",Les Avenières Veyrins-Thuellin,"01193",Izieu,"5.0421071493"
"38022",Les Avenières Veyrins-Thuellin,"01216",Lhuis,"10.084214299"
"38022",Les Avenières Veyrins-Thuellin,"01250",Misérieux,"5.0512195122"
"38022",Les Avenières Veyrins-Thuellin,"01310",Prémeyzel,"15.126321448"
"38022",Les Avenières Veyrins-Thuellin,"01330",Ruffieu,"5.0421071493"
"38022",Les Avenières Veyrins-Thuellin,"01338",Groslée-Saint-Benoit,"10.093326661"
"38022",Les Avenières Veyrins-Thuellin,"01390",Saint-Vulbas,"15.144546174"
"38022",Les Avenières Veyrins-Thuellin,"01427",Trévoux,"5.0421071493"
"38022",Les Avenières Veyrins-Thuellin,"01454",Virignin,"5.0421071493"
"38022",Les Avenières Veyrins-Thuellin,"23031",Boussac,"5.0421071493"
"38022",Les Avenières Veyrins-Thuellin,"26281",Romans-sur-Isère,"5.0512195122"
"38022",Les Avenières Veyrins-Thuellin,"30060",Caissargues,"5.0421071493"
"38022",Les Avenières Veyrins-Thuellin,"31555",Toulouse,"5.0512195122"
"38022",Les Avenières Veyrins-Thuellin,"37214",Saint-Cyr-sur-Loire,"4.0336857194"
"38022",Les Avenières Veyrins-Thuellin,"38001",Les Abrets en Dauphiné,"99.888395733"
"38022",Les Avenières Veyrins-Thuellin,"38003",Agnin,"5.0512195122"
"38022",Les Avenières Veyrins-Thuellin,"38012",Aoste,"145.24913535"
"38022",Les Avenières Veyrins-Thuellin,"38022",Les Avenières Veyrins-Thuellin,"928.10309762"
"38022",Les Avenières Veyrins-Thuellin,"38026",La Balme-les-Grottes,"5.0421071493"
"38022",Les Avenières Veyrins-Thuellin,"38029",La Bâtie-Montgascon,"5.0421071493"
"38022",Les Avenières Veyrins-Thuellin,"38044",Biol,"5.0512195122"
"38022",Les Avenières Veyrins-Thuellin,"38053",Bourgoin-Jallieu,"141.2974609"
"38022",Les Avenières Veyrins-Thuellin,"38064",Cessieu,"10.084214299"
"38022",Les Avenières Veyrins-Thuellin,"38076",La Chapelle-de-la-Tour,"10.093326661"
"38022",Les Avenières Veyrins-Thuellin,"38080",Charancieu,"15.126321448"
"38022",Les Avenières Veyrins-Thuellin,"38104",Chimilin,"50.47574567"
"38022",Les Avenières Veyrins-Thuellin,"38124",Corbelin,"55.526965182"
"38022",Les Avenières Veyrins-Thuellin,"38130",La Côte-Saint-André,"5.0421071493"
"38022",Les Avenières Veyrins-Thuellin,"38138",Crémieu,"5.0421071493"
"38022",Les Avenières Veyrins-Thuellin,"38139",Creys-Mépieu,"14.117900018"
"38022",Les Avenières Veyrins-Thuellin,"38140",Crolles,"5.0421071493"
"38022",Les Avenières Veyrins-Thuellin,"38148",Dolomieu,"10.093326661"
"38022",Les Avenières Veyrins-Thuellin,"38149",Domarin,"5.0421071493"
"38022",Les Avenières Veyrins-Thuellin,"38151",Échirolles,"5.0512195122"
"38022",Les Avenières Veyrins-Thuellin,"38152",Eclose-Badinières,"10.093326661"
"38022",Les Avenières Veyrins-Thuellin,"38155",Entre-deux-Guiers,"10.084214299"
"38022",Les Avenières Veyrins-Thuellin,"38162",Faverges-de-la-Tour,"20.17754096"
"38022",Les Avenières Veyrins-Thuellin,"38170",Fontanil-Cornillon,"5.0512195122"
"38022",Les Avenières Veyrins-Thuellin,"38176",Frontonas,"20.17754096"
"38022",Les Avenières Veyrins-Thuellin,"38182",Le Grand-Lemps,"5.0421071493"
"38022",Les Avenières Veyrins-Thuellin,"38185",Grenoble,"35.303862408"
"38022",Les Avenières Veyrins-Thuellin,"38189",Heyrieux,"10.102439024"
"38022",Les Avenières Veyrins-Thuellin,"38193",L'Isle-d'Abeau,"30.279979984"
"38022",Les Avenières Veyrins-Thuellin,"38215",Luzinay,"5.0512195122"
"38022",Les Avenières Veyrins-Thuellin,"38226",Mens,"5.0421071493"
"38022",Les Avenières Veyrins-Thuellin,"38229",Meylan,"10.084214299"
